	episode_key	title	season	sequence_in_season	air_date	title_upper	title_camel	imdb	rank_webvectors_gigaword29	matched_tokens_count_webvectors_gigaword29	unmatched_tokens_count_webvectors_gigaword29	matched_tokens_webvectors_gigaword29	unmatched_tokens_webvectors_gigaword29	score_webvectors_gigaword29	rank_webvectors_enwiki223	matched_tokens_count_webvectors_enwiki223	unmatched_tokens_count_webvectors_enwiki223	matched_tokens_webvectors_enwiki223	unmatched_tokens_webvectors_enwiki223	score_webvectors_enwiki223	rank_glove_6B300d	matched_tokens_count_glove_6B300d	unmatched_tokens_count_glove_6B300d	matched_tokens_glove_6B300d	unmatched_tokens_glove_6B300d	score_glove_6B300d	rank_glove_twitter27B200d	matched_tokens_count_glove_twitter27B200d	unmatched_tokens_count_glove_twitter27B200d	matched_tokens_glove_twitter27B200d	unmatched_tokens_glove_twitter27B200d	score_glove_twitter27B200d	rank_glove_twitter27B100d	matched_tokens_count_glove_twitter27B100d	unmatched_tokens_count_glove_twitter27B100d	matched_tokens_glove_twitter27B100d	unmatched_tokens_glove_twitter27B100d	score_glove_twitter27B100d	rank_glove_42B300d	matched_tokens_count_glove_42B300d	unmatched_tokens_count_glove_42B300d	matched_tokens_glove_42B300d	unmatched_tokens_glove_42B300d	score_glove_42B300d	rank_glove_840B300d	matched_tokens_count_glove_840B300d	unmatched_tokens_count_glove_840B300d	matched_tokens_glove_840B300d	unmatched_tokens_glove_840B300d	score_glove_840B300d	rank_fasttext_wikinews300d1M	matched_tokens_count_fasttext_wikinews300d1M	unmatched_tokens_count_fasttext_wikinews300d1M	matched_tokens_fasttext_wikinews300d1M	unmatched_tokens_fasttext_wikinews300d1M	score_fasttext_wikinews300d1M	rank_fasttext_crawl300d2M	matched_tokens_count_fasttext_crawl300d2M	unmatched_tokens_count_fasttext_crawl300d2M	matched_tokens_fasttext_crawl300d2M	unmatched_tokens_fasttext_crawl300d2M	score_fasttext_crawl300d2M	rank_openai_ada002	matched_tokens_count_openai_ada002	unmatched_tokens_count_openai_ada002	score_openai_ada002
150	252	Descent, Part I	6	26	1993-06-19 0:00:00	DESCENT, PART I	Descent, Part I	After an encounter with the Borg, Data feels his first emotion when he gets angry with the Borg. Data then tries to find ways to recreate the situation in order to feel emotions again, whilst the Enterprise investigates the Borg activity, and are bewildered as to why they feel emotions too.	7	14	12	encounter_NOUN, data_NOUN, first_ADJ, emotion_NOUN, angry_ADJ, data_NOUN, find_VERB, recreate_VERB, situation_NOUN, order_NOUN, feel_VERB, enterprise_NOUN, activity_NOUN, feel_NOUN	borg_NOUN, feels_NOUN, gets_VERB, borg_NOUN, tries_NOUN, ways_NOUN, emotions_NOUN, whilst_VERB, investigates_NOUN, borg_VERB, bewildered_VERB, emotions_NOUN	91.045785	1	19	7	encounter_NOUN, borg_NOUN, data_NOUN, first_ADJ, emotion_NOUN, gets_VERB, angry_ADJ, borg_NOUN, data_NOUN, tries_NOUN, find_VERB, recreate_VERB, situation_NOUN, order_NOUN, feel_VERB, enterprise_NOUN, investigates_NOUN, activity_NOUN, feel_NOUN	feels_NOUN, ways_NOUN, emotions_NOUN, whilst_VERB, borg_VERB, bewildered_VERB, emotions_NOUN	92.65772	2	26	0	encounter, borg, data, feels, first, emotion, gets, angry, borg, data, tries, find, ways, recreate, situation, order, feel, emotions, whilst, enterprise, investigates, borg, activity, bewildered, feel, emotions		90.25878	1	26	0	encounter, borg, data, feels, first, emotion, gets, angry, borg, data, tries, find, ways, recreate, situation, order, feel, emotions, whilst, enterprise, investigates, borg, activity, bewildered, feel, emotions		96.26	1	26	0	encounter, borg, data, feels, first, emotion, gets, angry, borg, data, tries, find, ways, recreate, situation, order, feel, emotions, whilst, enterprise, investigates, borg, activity, bewildered, feel, emotions		97.28479	2	26	0	encounter, borg, data, feels, first, emotion, gets, angry, borg, data, tries, find, ways, recreate, situation, order, feel, emotions, whilst, enterprise, investigates, borg, activity, bewildered, feel, emotions		96.31982	1	26	0	encounter, borg, data, feels, first, emotion, gets, angry, borg, data, tries, find, ways, recreate, situation, order, feel, emotions, whilst, enterprise, investigates, borg, activity, bewildered, feel, emotions		94.43234000000001	1	26	0	encounter, borg, data, feels, first, emotion, gets, angry, borg, data, tries, find, ways, recreate, situation, order, feel, emotions, whilst, enterprise, investigates, borg, activity, bewildered, feel, emotions		96.16642	1	26	0	encounter, borg, data, feels, first, emotion, gets, angry, borg, data, tries, find, ways, recreate, situation, order, feel, emotions, whilst, enterprise, investigates, borg, activity, bewildered, feel, emotions		90.92573	2	57	0	92.84668
151	253	Descent, Part II	7	1	1993-09-20 0:00:00	DESCENT, PART II	Descent, Part II	Before Lore can run risky experiments on Geordi, Troi and Picard, the three seek a way to re-boot Data's ethical program that Lore switched off to pull Data to his side.	10	11	8	run_VERB, risky_ADJ, three_NUM, way_NOUN, boot_NOUN, data_NOUN, ethical_ADJ, program_NOUN, lore_NOUN, data_NOUN, side_NOUN	lore_ADV, experiments_NOUN, geordi_VERB, troi_ADJ, picard_NOUN, seek_ADJ, switched_VERB, pull_ADJ	90.433586	7	16	3	lore_ADV, run_VERB, risky_ADJ, picard_NOUN, three_NUM, seek_ADJ, way_NOUN, boot_NOUN, data_NOUN, ethical_ADJ, program_NOUN, lore_NOUN, switched_VERB, pull_ADJ, data_NOUN, side_NOUN	experiments_NOUN, geordi_VERB, troi_ADJ	91.37094	3	19	0	lore, run, risky, experiments, geordi, troi, picard, three, seek, way, boot, data, ethical, program, lore, switched, pull, data, side		89.4385	12	19	0	lore, run, risky, experiments, geordi, troi, picard, three, seek, way, boot, data, ethical, program, lore, switched, pull, data, side		93.93253299999999	18	19	0	lore, run, risky, experiments, geordi, troi, picard, three, seek, way, boot, data, ethical, program, lore, switched, pull, data, side		94.75038	11	19	0	lore, run, risky, experiments, geordi, troi, picard, three, seek, way, boot, data, ethical, program, lore, switched, pull, data, side		95.53755000000001	23	18	1	lore, run, risky, experiments, troi, picard, three, seek, way, boot, data, ethical, program, lore, switched, pull, data, side	geordi	92.47617	14	18	1	lore, run, risky, experiments, troi, picard, three, seek, way, boot, data, ethical, program, lore, switched, pull, data, side	geordi	96.513283	7	19	0	lore, run, risky, experiments, geordi, troi, picard, three, seek, way, boot, data, ethical, program, lore, switched, pull, data, side		90.69822400000001	2	40	0	93.19866
152	254	Liaisons	7	2	1993-09-27 0:00:00	LIAISONS	Liaisons	On a diplomatic mission, Worf, Troi and the Captain deal with three aliens who explore foreign concepts with extreme, singular focus.	69	9	5	diplomatic_ADJ, mission_NOUN, captain_NOUN, deal_NOUN, three_NUM, explore_VERB, foreign_ADJ, singular_ADJ, focus_NOUN	worf_NOUN, troi_NOUN, aliens_NOUN, concepts_NOUN, extreme_VERB	86.44614	77	14	0	diplomatic_ADJ, mission_NOUN, worf_NOUN, troi_NOUN, captain_NOUN, deal_NOUN, three_NUM, aliens_NOUN, explore_VERB, foreign_ADJ, concepts_NOUN, extreme_VERB, singular_ADJ, focus_NOUN		88.61741400000001	115	14	0	diplomatic, mission, worf, troi, captain, deal, three, aliens, explore, foreign, concepts, extreme, singular, focus		83.478546	146	14	0	diplomatic, mission, worf, troi, captain, deal, three, aliens, explore, foreign, concepts, extreme, singular, focus		91.094065	154	14	0	diplomatic, mission, worf, troi, captain, deal, three, aliens, explore, foreign, concepts, extreme, singular, focus		91.27412	139	14	0	diplomatic, mission, worf, troi, captain, deal, three, aliens, explore, foreign, concepts, extreme, singular, focus		93.11048	138	14	0	diplomatic, mission, worf, troi, captain, deal, three, aliens, explore, foreign, concepts, extreme, singular, focus		87.98371	127	13	1	diplomatic, mission, troi, captain, deal, three, aliens, explore, foreign, concepts, extreme, singular, focus	worf	94.76256	102	14	0	diplomatic, mission, worf, troi, captain, deal, three, aliens, explore, foreign, concepts, extreme, singular, focus		88.10223	1	27	0	93.457437
153	255	Interface	7	3	1993-10-04 0:00:00	INTERFACE	Interface	Geordi is distracted by the news of the possible loss of his mother while he uses a new remote probe technology to search for a downed spacecraft.	1	10	4	news_NOUN, possible_ADJ, loss_NOUN, mother_NOUN, new_ADJ, remote_ADJ, probe_NOUN, technology_NOUN, search_NOUN, spacecraft_NOUN	geordi_NOUN, distracted_VERB, uses_VERB, downed_VERB	89.01515599999999	5	10	4	news_NOUN, possible_ADJ, loss_NOUN, mother_NOUN, new_ADJ, remote_ADJ, probe_NOUN, technology_NOUN, search_NOUN, spacecraft_NOUN	geordi_NOUN, distracted_VERB, uses_VERB, downed_VERB	88.24558	2	14	0	geordi, distracted, news, possible, loss, mother, uses, new, remote, probe, technology, search, downed, spacecraft		88.421583	27	14	0	geordi, distracted, news, possible, loss, mother, uses, new, remote, probe, technology, search, downed, spacecraft		92.838866	38	14	0	geordi, distracted, news, possible, loss, mother, uses, new, remote, probe, technology, search, downed, spacecraft		93.37405	9	14	0	geordi, distracted, news, possible, loss, mother, uses, new, remote, probe, technology, search, downed, spacecraft		94.784486	2	13	1	distracted, news, possible, loss, mother, uses, new, remote, probe, technology, search, downed, spacecraft	geordi	91.58602	7	13	1	distracted, news, possible, loss, mother, uses, new, remote, probe, technology, search, downed, spacecraft	geordi	95.583975	2	14	0	geordi, distracted, news, possible, loss, mother, uses, new, remote, probe, technology, search, downed, spacecraft		90.227765	1	31	0	93.40842
154	256	Gambit, Part I	7	4	1993-10-11 0:00:00	GAMBIT, PART I	Gambit, Part I	While investigating the apparent death of Capt. Picard, Riker is abducted by a group of intergalactic archaeological thieves, only to find Picard has apparently joined their ranks.	32	8	8	apparent_ADJ, death_NOUN, capt_NOUN, group_NOUN, intergalactic_ADJ, archaeological_ADJ, find_VERB, apparently_ADV	investigating_VERB, picard_NOUN, riker_NOUN, abducted_VERB, thieves_NOUN, picard_NOUN, joined_VERB, ranks_NOUN	86.26357300000001	32	13	3	investigating_VERB, apparent_ADJ, death_NOUN, capt_NOUN, picard_NOUN, riker_NOUN, group_NOUN, intergalactic_ADJ, archaeological_ADJ, find_VERB, picard_NOUN, apparently_ADV, ranks_NOUN	abducted_VERB, thieves_NOUN, joined_VERB	86.78839	38	16	0	investigating, apparent, death, capt, picard, riker, abducted, group, intergalactic, archaeological, thieves, find, picard, apparently, joined, ranks		77.04952	29	16	0	investigating, apparent, death, capt, picard, riker, abducted, group, intergalactic, archaeological, thieves, find, picard, apparently, joined, ranks		89.44248999999999	35	16	0	investigating, apparent, death, capt, picard, riker, abducted, group, intergalactic, archaeological, thieves, find, picard, apparently, joined, ranks		89.56233	49	16	0	investigating, apparent, death, capt, picard, riker, abducted, group, intergalactic, archaeological, thieves, find, picard, apparently, joined, ranks		90.49329	40	16	0	investigating, apparent, death, capt, picard, riker, abducted, group, intergalactic, archaeological, thieves, find, picard, apparently, joined, ranks		82.46726	30	15	1	investigating, apparent, death, capt, picard, abducted, group, intergalactic, archaeological, thieves, find, picard, apparently, joined, ranks	riker	93.76520000000001	41	16	0	investigating, apparent, death, capt, picard, riker, abducted, group, intergalactic, archaeological, thieves, find, picard, apparently, joined, ranks		86.291164	12	36	0	91.977704
155	257	Gambit, Part II	7	5	1993-10-18 0:00:00	GAMBIT, PART II	Gambit, Part II	Riker and Picard must find out why this intergalactic gang is looting archaeological sites.	26	5	4	must_VERB, find_VERB, intergalactic_ADJ, gang_NOUN, archaeological_ADJ	riker_NOUN, picard_NOUN, looting_VERB, sites_NOUN	78.81787	3	7	2	riker_NOUN, picard_NOUN, find_VERB, intergalactic_ADJ, gang_NOUN, archaeological_ADJ, sites_NOUN	must_VERB, looting_VERB	83.33631	2	9	0	riker, picard, must, find, intergalactic, gang, looting, archaeological, sites		76.19391	2	9	0	riker, picard, must, find, intergalactic, gang, looting, archaeological, sites		89.03063	6	9	0	riker, picard, must, find, intergalactic, gang, looting, archaeological, sites		88.66284	1	9	0	riker, picard, must, find, intergalactic, gang, looting, archaeological, sites		89.02594	2	9	0	riker, picard, must, find, intergalactic, gang, looting, archaeological, sites		80.7389	2	8	1	picard, must, find, intergalactic, gang, looting, archaeological, sites	riker	91.2666	4	9	0	riker, picard, must, find, intergalactic, gang, looting, archaeological, sites		84.324086	25	20	0	91.71752
156	258	Phantasms	7	6	1993-10-25 0:00:00	PHANTASMS	Phantasms	Data deals with his new ability to experience nightmares as the Enterprise deals with the installation of a new warp core that won't work as expected.	4	8	6	data_NOUN, new_ADJ, ability_NOUN, experience_NOUN, new_ADJ, warp_NOUN, core_NOUN, work_NOUN	deals_NOUN, nightmares_NOUN, enterprise_VERB, deals_NOUN, installation_VERB, expected_VERB	88.32325	4	9	5	data_NOUN, new_ADJ, ability_NOUN, experience_NOUN, enterprise_VERB, new_ADJ, warp_NOUN, core_NOUN, work_NOUN	deals_NOUN, nightmares_NOUN, deals_NOUN, installation_VERB, expected_VERB	86.44941	10	14	0	data, deals, new, ability, experience, nightmares, enterprise, deals, installation, new, warp, core, work, expected		88.90117400000001	21	14	0	data, deals, new, ability, experience, nightmares, enterprise, deals, installation, new, warp, core, work, expected		93.00011	38	14	0	data, deals, new, ability, experience, nightmares, enterprise, deals, installation, new, warp, core, work, expected		93.113244	19	14	0	data, deals, new, ability, experience, nightmares, enterprise, deals, installation, new, warp, core, work, expected		94.463474	26	14	0	data, deals, new, ability, experience, nightmares, enterprise, deals, installation, new, warp, core, work, expected		90.134513	3	14	0	data, deals, new, ability, experience, nightmares, enterprise, deals, installation, new, warp, core, work, expected		95.05974	4	14	0	data, deals, new, ability, experience, nightmares, enterprise, deals, installation, new, warp, core, work, expected		87.05300700000001	1	28	0	93.53124000000001
157	259	Dark Page	7	7	1993-11-01 0:00:00	DARK PAGE	Dark Page	While establishing diplomatic relations with an alien race called the Cairn, Deanna's mother experiences a mental breakdown and falls into a coma, and it seems like Deanna is the only one who is able to help her, even if her mother doesn't want it.	5	9	14	diplomatic_ADJ, race_NOUN, cairn_NOUN, mother_NOUN, one_NUM, able_ADJ, help_NOUN, even_ADV, want_VERB	establishing_VERB, relations_NOUN, alien_VERB, called_VERB, deanna_NOUN, experiences_NOUN, mental_VERB, breakdown_ADJ, falls_NOUN, coma_VERB, seems_VERB, like_ADP, deanna_NOUN, mother_ADV	92.27525	2	15	8	establishing_VERB, diplomatic_ADJ, alien_VERB, race_NOUN, cairn_NOUN, mother_NOUN, mental_VERB, breakdown_ADJ, falls_NOUN, one_NUM, able_ADJ, help_NOUN, even_ADV, mother_ADV, want_VERB	relations_NOUN, called_VERB, deanna_NOUN, experiences_NOUN, coma_VERB, seems_VERB, like_ADP, deanna_NOUN	91.682357	1	23	0	establishing, diplomatic, relations, alien, race, called, cairn, deanna, mother, experiences, mental, breakdown, falls, coma, seems, like, deanna, one, able, help, even, mother, want		93.812823	7	23	0	establishing, diplomatic, relations, alien, race, called, cairn, deanna, mother, experiences, mental, breakdown, falls, coma, seems, like, deanna, one, able, help, even, mother, want		97.51961	29	23	0	establishing, diplomatic, relations, alien, race, called, cairn, deanna, mother, experiences, mental, breakdown, falls, coma, seems, like, deanna, one, able, help, even, mother, want		97.94698	1	23	0	establishing, diplomatic, relations, alien, race, called, cairn, deanna, mother, experiences, mental, breakdown, falls, coma, seems, like, deanna, one, able, help, even, mother, want		97.79680400000001	2	23	0	establishing, diplomatic, relations, alien, race, called, cairn, deanna, mother, experiences, mental, breakdown, falls, coma, seems, like, deanna, one, able, help, even, mother, want		95.603216	14	21	2	establishing, diplomatic, relations, alien, race, called, cairn, mother, experiences, mental, breakdown, falls, coma, seems, like, one, able, help, even, mother, want	deanna, deanna	97.12469	1	23	0	establishing, diplomatic, relations, alien, race, called, cairn, deanna, mother, experiences, mental, breakdown, falls, coma, seems, like, deanna, one, able, help, even, mother, want		93.72281	1	53	0	93.42198400000001
158	260	Attached	7	8	1993-11-08 0:00:00	ATTACHED	Attached	Captain Picard and Dr. Crusher discover things about one another when they are captured by an opposing alien race, due to the fact that the Enterprise has come to allow the planet's other civilization the choice of being part of the Federation.	93	15	7	captain_NOUN, dr_NOUN, crusher_NOUN, one_NUM, alien_NOUN, race_NOUN, due_ADJ, fact_NOUN, enterprise_NOUN, come_VERB, planet_NOUN, civilization_NOUN, choice_NOUN, part_NOUN, federation_NOUN	picard_NOUN, discover_NOUN, things_NOUN, another_DET, captured_VERB, opposing_VERB, allow_ADJ	92.1599	72	20	2	captain_NOUN, picard_NOUN, dr_NOUN, crusher_NOUN, discover_NOUN, things_NOUN, one_NUM, captured_VERB, alien_NOUN, race_NOUN, due_ADJ, fact_NOUN, enterprise_NOUN, come_VERB, allow_ADJ, planet_NOUN, civilization_NOUN, choice_NOUN, part_NOUN, federation_NOUN	another_DET, opposing_VERB	91.98884000000001	123	22	0	captain, picard, dr, crusher, discover, things, one, another, captured, opposing, alien, race, due, fact, enterprise, come, allow, planet, civilization, choice, part, federation		92.458415	130	22	0	captain, picard, dr, crusher, discover, things, one, another, captured, opposing, alien, race, due, fact, enterprise, come, allow, planet, civilization, choice, part, federation		96.4366	134	22	0	captain, picard, dr, crusher, discover, things, one, another, captured, opposing, alien, race, due, fact, enterprise, come, allow, planet, civilization, choice, part, federation		96.85958	106	22	0	captain, picard, dr, crusher, discover, things, one, another, captured, opposing, alien, race, due, fact, enterprise, come, allow, planet, civilization, choice, part, federation		97.20219399999999	107	22	0	captain, picard, dr, crusher, discover, things, one, another, captured, opposing, alien, race, due, fact, enterprise, come, allow, planet, civilization, choice, part, federation		94.928515	111	22	0	captain, picard, dr, crusher, discover, things, one, another, captured, opposing, alien, race, due, fact, enterprise, come, allow, planet, civilization, choice, part, federation		97.02383	121	22	0	captain, picard, dr, crusher, discover, things, one, another, captured, opposing, alien, race, due, fact, enterprise, come, allow, planet, civilization, choice, part, federation		92.004204	1	47	0	93.20786
159	261	Force of Nature	7	9	1993-11-15 0:00:00	FORCE OF NATURE	Force Of Nature	While searching for a missing Federation medical transport, the Enterprise is accosted by two scientists from a nearby planet who claim that cumulative exposure to warp energy is weakening the fabric of space.	7	13	6	federation_NOUN, medical_ADJ, transport_NOUN, enterprise_NOUN, two_NUM, nearby_ADJ, planet_NOUN, claim_NOUN, cumulative_ADJ, exposure_NOUN, warp_NOUN, energy_NOUN, space_NOUN	searching_VERB, missing_VERB, accosted_VERB, scientists_NOUN, weakening_VERB, fabric_ADJ	89.394236	2	17	2	searching_VERB, missing_VERB, federation_NOUN, medical_ADJ, transport_NOUN, enterprise_NOUN, two_NUM, nearby_ADJ, planet_NOUN, claim_NOUN, cumulative_ADJ, exposure_NOUN, warp_NOUN, energy_NOUN, weakening_VERB, fabric_ADJ, space_NOUN	accosted_VERB, scientists_NOUN	91.88655	1	19	0	searching, missing, federation, medical, transport, enterprise, accosted, two, scientists, nearby, planet, claim, cumulative, exposure, warp, energy, weakening, fabric, space		90.29061	1	19	0	searching, missing, federation, medical, transport, enterprise, accosted, two, scientists, nearby, planet, claim, cumulative, exposure, warp, energy, weakening, fabric, space		93.33812	1	19	0	searching, missing, federation, medical, transport, enterprise, accosted, two, scientists, nearby, planet, claim, cumulative, exposure, warp, energy, weakening, fabric, space		93.71767	1	19	0	searching, missing, federation, medical, transport, enterprise, accosted, two, scientists, nearby, planet, claim, cumulative, exposure, warp, energy, weakening, fabric, space		95.78378	1	19	0	searching, missing, federation, medical, transport, enterprise, accosted, two, scientists, nearby, planet, claim, cumulative, exposure, warp, energy, weakening, fabric, space		93.76105	4	19	0	searching, missing, federation, medical, transport, enterprise, accosted, two, scientists, nearby, planet, claim, cumulative, exposure, warp, energy, weakening, fabric, space		96.136594	2	19	0	searching, missing, federation, medical, transport, enterprise, accosted, two, scientists, nearby, planet, claim, cumulative, exposure, warp, energy, weakening, fabric, space		91.72443	6	37	0	93.402946
